"user_pseudo_id;page_view;user_engagement;scroll;session_start;first_visit;view_item;view_promotion;add_to_cart;begin_checkout;select_item;view_search_results;add_shipping_info;select_promotion;add_payment_info;purchase;click;view_item_list"
"2631434.5049241578;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"2653963.8241291474;3;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0"
"2668035.9647335847;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2702021.2409584787;4;2;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0"
"2726243.0908672662;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2791092.8944791825;2;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0"
"2802024.6068598472;13;12;6;3;1;6;1;0;2;0;2;1;0;0;0;0;0"
"2805707.8194531722;7;7;6;1;1;1;1;0;0;0;0;0;0;0;0;0;0"
"2806929.0559352360;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2853535.8258927599;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2864812.4310665183;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2870210.9200520324;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2895032.9200299481;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2915434.0592020507;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"2962545.5128665801;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"2970608.1642480908;17;17;11;3;1;1;3;0;0;0;0;0;0;0;0;0;0"
"3003072.4557393907;2;2;0;1;1;0;2;0;0;0;1;0;1;0;0;0;0"
"3012925.9262915432;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3021252.0982062517;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"3029287.5107717350;10;10;4;2;0;2;3;0;0;0;0;0;0;0;0;0;0"
"3042333.3690202160;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3058167.7368325803;13;12;6;2;1;2;2;0;0;1;0;0;1;0;0;0;0"
"3109670.4624180415;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3128788.8470057093;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"3148903.8889518954;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3163124.2975127349;3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3163355.1624783336;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3194862.3857316331;5;4;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3218909.9051397405;3;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3233712.0355007382;23;23;12;1;1;23;1;20;4;0;2;2;0;1;1;0;0"
"3247532.7769857556;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3249400.7993259889;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3258545.7967306546;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3269437.0195333488;10;9;5;1;0;6;0;0;0;1;0;0;0;0;0;0;0"
"3298348.3157622583;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3329328.2640060090;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3331802.4711450894;29;29;20;4;1;6;2;6;0;0;0;0;0;0;0;0;0"
"3333423.8325347638;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3350007.1427190927;2;2;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0"
"3352729.6739958274;3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0"
"3358776.6386065528;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3371888.0288462437;18;18;6;2;0;8;2;3;0;1;0;0;0;0;0;0;0"
"3383683.5595909676;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3389769.7529956680;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3402373.9709352511;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3421872.2699133219;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3422728.8106969744;4;4;1;1;1;1;1;0;0;0;2;0;0;0;0;0;0"
"3427162.7172606905;11;10;3;2;1;0;3;0;0;0;1;0;0;0;0;1;0"
"3505255.4620475995;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3511348.7972297584;10;15;2;1;1;8;2;6;0;0;0;0;0;0;0;0;0"
"3540644.5216813410;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3542496.3538460744;2;2;1;2;1;0;1;0;0;0;0;0;1;0;0;0;0"
"3544747.7903645672;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3572500.8053323165;4;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3612936.4153370208;11;11;10;1;1;10;2;0;0;0;0;0;0;0;0;0;0"
"3628924.8714710956;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3645346.7788685627;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3750492.1871012157;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3824027.9798511359;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3842139.3265322569;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3846424.1179556219;154;147;75;3;1;90;5;0;16;18;2;8;0;15;3;0;0"
"3889265.2656906469;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3942663.9269058356;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"3943965.6673317555;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"3948168.2882079086;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"3990827.0023031219;3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0"
"4026536.0216245505;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4058805.8213427453;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"4070503.9473605760;79;77;36;6;1;19;5;17;12;0;0;6;0;7;1;0;0"
"4158640.3596232362;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4186237.2268701556;51;50;32;7;0;7;4;0;7;1;1;3;0;2;1;0;0"
"4189403.2733232770;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4209370.2103199991;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0"
"4242255.8587417176;1;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"4265497.7055993934;2;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0"
"4373812.3289752608;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4377273.2623316159;10;8;4;7;0;13;4;3;0;0;0;0;0;0;0;0;0"
"4387675.3768619163;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4396894.6112781516;209;185;98;11;1;115;12;2;13;21;10;5;1;5;2;0;0"
"4421682.2295531102;12;12;4;1;1;4;1;0;0;0;1;0;0;0;0;0;0"
"4422035.0626638896;34;32;16;3;1;14;3;0;4;4;0;2;0;0;0;0;0"
"4535256.9859110370;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"4545127.9953318305;14;12;4;1;1;6;3;0;0;2;0;0;0;0;0;0;0"
"4551504.8037314709;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"4558998.4996279453;10;9;5;2;1;6;2;0;0;1;1;0;0;0;0;0;0"
"4609535.0195132336;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4670216.5107610379;69;64;40;5;1;10;3;3;18;4;0;9;0;7;1;2;0"
"4671512.7428904262;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"4676633.6917403128;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4700687.4810607328;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4705851.6137615146;13;10;7;5;1;3;9;0;0;1;0;0;1;0;0;0;0"
"4752162.0977233665;4;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"4763489.1273050182;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4771020.2660605128;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4803740.1763589029;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4815897.5475919736;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4837533.0079578658;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4883676.0216369211;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4892419.8355561576;2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"4898305.7507257448;2;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0"
"4915306.0020939771;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4916723.3532722123;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"4957680.4430044329;10;10;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0"
"5008927.5438470232;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5010979.5267061437;6;6;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0"
"5078185.9682060625;6;6;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5092901.9609532295;4;0;1;3;1;3;0;0;0;1;3;0;0;0;0;0;0"
"5141068.1717618344;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5157214.7356613383;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5173431.2751020049;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5180696.1459871532;7;7;4;2;1;0;3;0;0;0;0;0;0;0;0;0;0"
"5192144.3479521098;5;5;5;1;1;1;2;1;0;0;0;0;1;0;0;0;0"
"5203695.2786262620;3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5217032.1122980099;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0"
"5279523.1331612526;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5286061.1449053009;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5295859.2169474966;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5305240.7569203701;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5322433.1096860367;11;11;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0"
"5363396.9871673645;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5399332.4180408066;5;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5445279.5166871510;5;4;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0"
"5467460.8316980261;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5469517.3725626901;41;36;12;2;1;21;4;0;0;2;0;0;0;0;0;0;0"
"5485337.1594351868;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5555763.3158033797;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5575055.5633395375;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"5588681.5094344236;5;2;2;1;1;4;0;0;0;2;0;0;0;0;0;0;0"
"5601024.7326539484;2;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5612714.5541577654;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5640270.2841313070;55;48;25;5;1;20;7;0;6;8;0;3;1;1;1;0;0"
"5649749.4364361265;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5668291.2150446287;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5725921.9854606218;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5773515.3646053427;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5778770.5312170487;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5781922.9842032713;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5795045.9176187406;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5813260.9709591958;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5818332.3967327855;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5838053.0985854107;7;7;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0"
"5846826.0219509105;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"5957902.1685650010;3;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0"
"5966928.5722791071;14;12;8;2;1;5;0;0;0;1;0;0;0;0;0;0;0"
"5970917.8800339293;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5980065.8954620053;11;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0"
"5998644.3246978052;4;4;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0"
"6008511.4842426368;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6015283.6431911249;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6041626.7751496804;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6135682.6344662609;3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0"
"6140168.1748092342;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6140945.0397738611;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6161135.6276495627;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6182505.4101961517;10;8;0;1;1;4;3;1;2;1;1;1;0;0;0;0;0"
"6195712.5561534807;43;41;9;1;1;28;5;19;4;2;3;2;0;5;3;0;0"
"6222723.8363269145;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6223892.1002858137;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0"
"6247053.4397749632;21;21;13;4;0;12;3;9;0;0;0;0;0;0;0;0;0"
"6258317.8802520009;3;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6279224.9809932794;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6285241.0356061315;3;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0"
"6316243.4499871550;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6329938.9067588537;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6341134.8216098018;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6369996.3682925404;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6382288.6156959669;5;4;1;1;1;2;1;0;0;1;0;0;0;0;0;0;0"
"6404173.8477036155;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6427684.7558812434;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6446930.3085326553;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6481338.2193476024;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0"
"6483816.8666501848;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6494635.5073529313;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6545301.3789449959;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6567803.7541999199;3;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6576064.2804097869;39;36;25;7;1;24;8;0;2;3;0;1;0;0;0;0;0"
"6583141.4044943488;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6621735.9883091777;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6633824.0279118188;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6691789.1184166830;6;5;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0"
"6695696.6979293655;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6713125.8025707375;5;4;5;1;1;2;1;0;0;0;1;0;0;0;0;0;0"
"6751776.4550161347;8;7;0;1;1;2;3;1;2;0;0;1;0;0;0;0;0"
"6778189.7905513592;4;4;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0"
"6789345.1009093301;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6798520.1848260396;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6803475.1263608107;3;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0"
"6856634.7032982937;8;6;3;2;0;4;2;0;0;1;0;0;0;0;0;0;0"
"6862309.1160069367;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6865297.6672469027;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"6880896.8572179443;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6897739.6479639138;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6913154.9281092640;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6914961.4876368717;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6955209.2707627800;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6982135.2628092934;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"6983451.1958251936;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7055149.8159837696;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7097368.9262104683;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7138265.3200912394;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7322161.9110439510;10;9;3;2;1;0;5;0;0;0;0;0;1;0;0;0;0"
"7370866.3802574196;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7382312.7575240031;24;20;8;1;0;8;4;0;0;2;0;0;0;0;0;0;0"
"7393755.5677432894;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7404119.2462031256;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"7446550.1478099010;3;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7459423.9486543052;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7500769.0652238937;5;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7502580.6001777718;3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0"
"7522797.4449815381;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7554334.6678675583;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0"
"7587580.7033966965;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7602042.2088435878;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7638892.5633784380;3;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0"
"7663909.0137167092;4;4;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7716687.2816864241;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7717376.6611376523;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7746427.5097087457;6;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7748538.7718884952;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7782378.4347256131;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7784346.2161662664;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"7823601.6913581489;114;113;1;1;1;44;6;2;2;1;2;1;0;0;0;0;0"
"7848657.4693781250;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7871220.1752245763;3;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"7877478.9564655160;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7883156.2906582616;7;5;3;3;1;0;4;0;0;0;0;0;0;0;0;0;0"
"7930650.4915287347;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"7974179.8921046611;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0"
"7977998.8264328423;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0"
"7998898.4016999200;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8021737.6189520478;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8035638.3521339805;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8048716.8444880054;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8051014.6945145995;4;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8065909.6232955740;8;6;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8074037.6432701920;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8084379.0383086652;14;10;6;3;1;13;0;0;0;0;0;0;0;0;0;0;0"
"8090099.0739800796;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8096845.0304835526;2;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8118023.0432090323;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8164561.8581666350;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8195250.0648244329;21;19;5;5;0;0;2;0;0;0;0;0;0;0;0;0;0"
"8197044.6847910765;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8211501.6819362684;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8344090.2513154492;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8346867.7209648063;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8379729.4074028298;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8411517.1340914450;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8487698.5284012962;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8525662.5399486164;5;3;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0"
"8618323.8837154806;3;3;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0"
"8647884.6504327630;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8653648.5670315231;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8676518.0967477151;45;39;32;6;1;26;3;7;2;4;0;1;0;1;0;0;0"
"8691601.9743833961;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8713826.7445493768;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8729822.7526838334;74;71;64;7;1;37;6;16;5;1;0;3;0;3;3;0;0"
"8751805.9763980339;11;11;8;2;1;2;2;0;0;0;0;0;0;0;0;0;0"
"8775136.5501344652;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0"
"8775342.0665853993;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8795848.3988398493;2;1;1;3;1;0;2;0;0;0;0;0;0;0;0;0;0"
"8805364.1470585163;12;11;11;4;0;1;6;0;0;0;0;0;0;0;0;0;0"
"8884909.2153117194;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"8893175.6933978642;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8947001.1241107333;3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0"
"8963261.3458750487;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"8985089.3972288520;2;2;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0"
"8995810.4505998086;10;8;5;2;1;8;2;0;0;0;0;0;0;0;0;0;0"
"9014749.9628105837;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"9070546.2020021975;17;16;8;1;1;1;1;1;0;0;2;0;0;0;0;0;0"
"9137922.5428934325;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"9148515.2966738603;6;4;4;4;1;5;0;0;0;1;0;0;0;0;0;0;0"
"9184797.3988669013;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"9192599.3536104598;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
"9458274.6645665509;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"9600554.1379566856;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"10063173.2501535726;2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0"
"10133824.5663090213;4;4;2;1;1;0;3;0;0;0;0;0;0;0;0;0;0"
"10139228.8388285695;3;3;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0"
"10180310.9987548596;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"10346999.7138247052;6;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"10446611.1917273827;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"10688327.3109989767;3;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0"
"11311452.7697734471;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"11318163.0741573698;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"11448766.6905275055;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"11554322.4145292414;7;6;3;1;1;2;1;0;0;0;0;0;1;0;0;0;0"
"11800811.6984675062;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"11917834.8990523632;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"11993072.2128181121;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"12217684.8272103175;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"12546781.5191075467;64;60;23;8;1;18;3;0;2;1;2;2;0;2;0;0;0"
"12926158.0155162088;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"12957368.7723317530;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"13123886.7653588502;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"13673104.3075044881;2;2;2;1;1;0;2;0;0;0;1;0;1;0;0;0;0"
"13796974.2031712159;12;12;8;4;1;0;3;0;0;0;0;0;0;0;0;0;0"
"13900354.5700705182;3;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"13976752.6450117206;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14061548.6147914792;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14248155.7504673828;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14250909.4313400942;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14372410.6822338864;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0"
"14418747.6021195447;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14498322.6473224723;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14655835.2947293254;3;3;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0"
"14739313.6071409595;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
"14928695.5198837027;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0"
