user_pseudo_id,session_start,first_visit,page_view,scroll,click,view_search_results,file_download,user_engagement,view_item,view_promotion,add_to_cart,select_item,begin_checkout,view_search_results_1,add_shipping_info,select_promotion,add_payment_info,purchase
50292968.1720326588,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50362237.6025795239,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50523278.9863395555,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50540229.9451501943,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50678637.3230629281,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50737357.7410300255,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50756216.9587390726,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50927139.9666340783,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51350651.2519247326,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51381575.3677413759,10,1,63,21,0,0,0,30,64,2,14,3,0,0,0,0,0,0
51444005.5444329624,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51835721.1813991503,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52118298.5333657007,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52500834.8194194939,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52532703.2909346177,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52618711.7766623978,1,1,14,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
52717877.9045481271,1,0,4,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0
52763205.9646767640,1,1,7,3,0,0,0,5,2,1,0,0,0,0,0,0,0,0
52798981.8650834046,1,1,5,1,0,2,0,3,3,0,0,0,0,2,0,0,0,0
53210307.1813374425,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53311271.5057297497,4,1,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
53479696.6383745337,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
53566615.4951501377,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53614767.3794893657,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
53844489.6274243274,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54007506.2986872672,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
54027235.8378181859,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54106509.9166558498,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54386920.0077365777,2,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
54416855.4709186490,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54593789.2324303387,1,1,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
54626561.4098859342,1,1,7,4,0,0,0,5,3,0,0,1,0,0,0,0,0,0
54726568.7753870954,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54863520.7271528624,1,1,5,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0
55080128.3062809662,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55158626.3711531296,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55198836.3630705983,1,1,24,14,0,0,0,20,23,1,4,3,0,0,0,0,0,0
55704275.7734120692,1,1,11,3,0,0,0,10,2,2,0,0,0,0,0,0,0,0
55932063.5016837233,1,0,5,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0
56045925.5569565261,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
56137556.3475554650,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56164787.9439014419,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56491201.2960392718,3,1,15,7,0,4,0,5,4,1,0,1,0,4,0,0,0,0
56499542.2196405586,5,0,37,24,0,0,0,29,13,1,6,1,4,0,2,0,1,1
56600714.1780302787,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56679207.9461845820,3,1,8,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0
57042688.7983906724,2,1,5,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0
57129366.0245956099,3,1,14,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0
57478214.0745001748,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
57574272.8364029481,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57636608.3541589386,10,1,42,22,0,0,0,29,0,12,0,0,0,0,0,0,0,0
57799438.6884218689,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
57890041.0003645729,2,1,10,6,0,0,0,6,0,1,0,0,0,0,0,0,0,0
57894915.7689361916,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57936643.8684420409,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58076815.4411377573,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58116484.3596514394,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58413993.0257976234,2,1,32,18,1,0,0,24,22,3,13,1,6,0,2,0,1,1
58583698.5528185732,1,1,6,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0
58589965.1575405626,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58602549.7698108318,2,1,6,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0
58668813.3527898550,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58876684.6007471893,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
59129112.5743171693,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
59201071.5591515445,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59266007.1525826133,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59404891.2353769755,0,0,3,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0
59412459.6976363693,6,1,15,8,0,0,0,9,6,1,0,0,0,0,0,0,0,0
59594835.8322517109,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59715018.1789839111,1,1,18,8,0,0,0,14,1,0,0,0,0,0,0,0,0,0
59755579.9681678031,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60307317.9479073715,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60402860.3652609438,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60544747.5508866149,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60553053.8407650303,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60696328.2405960249,3,0,20,11,0,0,0,19,14,1,0,0,0,0,0,0,0,0
60855318.0999449065,2,1,4,2,0,0,0,3,8,1,0,0,0,0,0,0,0,0
60875716.1193547585,1,1,8,4,0,0,0,2,1,3,0,0,0,0,0,0,0,0
61083144.5913268606,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61142036.2987856461,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61176522.5893511623,2,1,10,3,0,0,0,7,6,0,5,0,0,0,0,0,0,0
61194205.8525771411,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61523899.1824146278,4,1,6,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0
61600463.8600593610,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
61645461.0880560030,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61726592.3632705415,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62340203.0045140472,2,1,10,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0
62375633.1935979625,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62609692.1714614727,1,1,11,7,0,0,0,8,3,1,1,1,3,0,1,0,0,0
62734382.9218670475,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62764190.4790838749,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
62780937.5647424388,3,1,9,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0
62790203.8937545696,2,1,4,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
62902145.6790234644,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63060678.6269508391,8,0,49,15,0,0,0,37,10,8,1,0,4,0,2,0,6,1
63151768.2484030568,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63357533.1875779784,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63363831.0887199310,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63524285.8180106344,1,1,4,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0
63800044.2164020827,0,0,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
64581537.7954378514,1,1,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
64619006.8455798496,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64635396.9712140215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64706796.1510389187,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64920042.7172093895,5,1,82,30,0,0,0,64,18,7,7,1,16,0,8,0,6,3
64951935.9596538828,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64962479.1826537958,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65049084.1356076548,9,1,69,22,0,2,0,60,42,1,1,1,0,2,0,0,0,0
65064635.2390043715,1,1,7,3,0,0,0,4,2,0,2,0,0,0,0,0,0,0
65068563.3777756019,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65142264.5403230916,3,0,30,14,0,2,0,24,1,6,1,0,0,2,0,0,0,0
65157524.5512508808,4,0,11,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0
65163016.2468447960,4,0,9,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
65499887.0966483627,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
65618803.8624409940,0,0,5,4,0,0,0,2,2,2,0,1,0,0,0,0,0,0
66244597.1532160367,4,1,40,17,0,0,0,36,6,9,3,2,6,0,2,0,0,0
66467907.5685933247,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66470537.6405678262,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
66497021.0627787690,1,0,4,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
66513563.4733329524,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66592799.8065506175,1,1,5,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0
66713198.7532533842,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
66864843.1416322727,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66881309.8535503870,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
66926724.6296980141,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
67003335.9752782977,1,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
67182361.3978067378,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67266588.5964340732,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67272680.7124799033,1,1,3,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0
67328506.6520413850,2,1,5,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0
67330840.9078763886,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67458389.7631927146,2,1,5,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0
67564216.4596849350,1,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
67670865.5897528478,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67684238.7272573082,1,1,4,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
67772246.7173920260,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68003747.1510997129,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
68107849.7478424606,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68369528.8989388162,1,1,5,2,0,0,0,1,3,1,0,1,0,0,0,0,0,0
68456411.3464046514,1,1,10,4,0,0,0,8,2,3,0,1,0,0,0,1,0,0
68628539.0146377922,1,1,12,5,0,0,0,6,4,3,0,0,0,0,0,0,0,0
68767791.0101135652,2,1,6,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0
68848831.9499415626,2,1,17,11,0,0,0,12,3,2,1,1,3,0,1,0,2,1
69161764.0111038882,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
69309895.0477290536,1,1,4,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0
69465363.2599952986,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69492763.7865422498,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69780928.9775813874,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70156937.4417848271,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
70285218.9749202013,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70345179.2096516333,1,1,4,1,0,1,0,2,0,3,0,0,0,1,0,1,0,0
70665757.6172202623,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70685642.7768515599,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70717621.9756448834,2,1,28,16,0,0,0,21,11,4,3,5,0,0,0,0,0,0
70768600.3214282279,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70822673.7901109646,1,1,22,4,0,0,0,19,0,4,0,0,0,0,0,0,0,0
70837356.3699604903,7,0,110,66,0,0,0,93,46,12,6,6,0,0,0,1,0,0
70854072.2512966153,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70865504.0741685426,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
70991146.6259919159,2,1,20,9,0,0,0,15,0,0,0,0,4,0,2,0,2,1
71028927.5656529246,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71109462.9090667304,2,0,8,3,0,0,0,4,5,1,2,0,0,0,0,0,0,0
71289813.8480226354,1,1,4,1,0,2,0,3,0,0,0,0,0,2,0,0,0,0
71350263.3425744156,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71389861.7991580504,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71495962.7854180753,6,1,28,3,0,0,0,15,0,13,0,0,0,0,0,1,0,0
71569261.6020311131,3,1,42,15,0,0,0,34,11,1,7,1,6,0,3,0,2,1
72088670.4590716728,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72095854.7890408323,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
72104936.5410461868,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72252505.4650164694,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72528739.4251337906,2,1,8,4,0,0,0,5,0,1,0,0,0,0,0,0,0,0
72529935.8748839777,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
72530026.6841801388,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72702914.5003029965,1,1,11,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0
72736526.3200330571,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72761088.5777829432,3,0,16,5,0,1,0,10,10,2,6,0,0,1,0,0,0,0
73101546.1246687571,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
73407233.3083094448,3,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
73494278.3201631889,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73670083.5437769176,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73770310.3397586133,2,1,22,9,0,0,0,19,0,2,0,0,0,0,0,0,0,0
73918580.1139170019,1,1,3,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0
74061766.5592813315,2,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
74198251.2684794823,2,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
74472551.7702317601,1,1,9,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0
74499706.7224013468,2,1,8,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0
74711823.9295464112,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74726040.7425826934,2,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74837683.2306382869,2,1,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
75048908.2054523888,0,0,5,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0
75142529.1070977164,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75227745.5428812528,1,1,4,0,0,1,0,2,1,2,0,0,0,1,0,1,0,0
75340452.4352244178,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75941345.9377937337,1,1,6,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0
75992848.7276244750,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76075694.7803689528,11,1,26,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0
76104627.4527942986,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76130574.9009365655,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
76131617.4015988142,5,1,33,13,0,1,0,22,7,10,0,2,0,1,0,0,0,0
76193160.6040559830,2,1,6,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0
76259542.8036368529,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76294407.0648154572,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76306863.0880354100,2,1,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
76577825.1001235675,2,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76745070.7622218038,1,1,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
76757300.3842421332,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76830987.9612782938,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76841058.5819020345,1,1,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
77047080.5446243580,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77148955.9507810686,9,1,29,17,0,0,0,19,0,2,0,0,0,0,0,0,0,0
77339927.2833046271,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77526577.5940332214,2,1,8,1,0,2,0,3,3,0,0,1,0,2,0,0,0,0
77620801.3021773172,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77637054.0215352743,6,1,56,30,0,0,0,49,9,6,3,1,36,0,12,0,8,1
77639623.8285333623,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77729841.4158210477,1,1,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
77840775.4234975311,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77859801.6580267024,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77954890.0207803325,2,1,5,4,0,0,0,4,2,0,2,0,0,0,0,0,0,0
78194356.5543591069,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78321288.0902254358,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
79086739.2180820305,2,0,9,2,0,0,0,5,2,2,0,1,0,0,0,0,0,0
79098572.4201651905,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79101037.8284697614,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
79190618.5787029750,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79517746.0700883624,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79639219.0011366436,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79722020.0853077649,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79919730.2629905136,1,0,6,5,0,0,0,3,3,0,0,1,0,0,0,0,0,0
79981659.9564258753,3,1,13,8,0,1,0,10,0,5,0,0,0,1,0,0,0,0
80062612.1825608501,1,1,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80325004.0254247128,1,1,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
80345935.7167504510,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80399793.1335226221,3,0,24,19,0,0,0,19,5,2,5,0,15,0,5,1,5,1
80446529.8531440966,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80489446.5896662222,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80987533.8714796235,1,1,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
81039808.4754940311,1,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
81142712.0763522946,3,1,9,5,0,0,0,6,2,4,2,0,0,0,0,0,0,0
81342463.3574639711,2,1,7,5,0,1,0,4,0,1,0,0,0,1,0,0,0,0
81540495.3262688625,3,1,5,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
81564735.8660491760,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81697941.5915006774,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
81716163.3967716866,2,1,5,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
81894713.4201021228,1,1,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
81985228.5148479787,1,1,5,1,0,0,0,1,4,0,0,2,0,0,0,0,0,0
82015319.4120027731,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82163974.8706204846,1,1,6,4,0,1,0,4,1,1,0,0,0,1,0,0,0,0
82246447.5312872884,7,0,28,6,0,0,0,10,20,3,0,6,0,0,0,0,0,0
82395559.0265252176,2,1,20,10,0,0,0,17,12,1,0,1,0,0,0,0,0,0
82505439.9218480658,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82965205.7835459719,2,1,7,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0
83092928.1832834718,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
83108204.3844442665,1,1,4,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0
83234673.3201898928,3,1,13,3,0,0,0,8,0,9,0,0,0,0,0,0,0,0
83571720.7492955192,3,1,26,13,0,2,0,18,3,1,2,0,12,2,4,0,5,1
83932401.6918126672,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84033322.3312135352,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84045292.7429331901,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
84207534.9018626438,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84237740.1189661244,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84255010.9020860173,1,1,7,4,0,0,0,5,10,1,0,0,0,0,0,0,0,0
84345773.0278636845,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84748277.2443481825,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84806174.7959661613,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85366373.2321429633,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85404596.8551928759,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85507077.1007205542,2,1,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
85813054.7637800002,1,1,6,0,0,0,0,5,2,4,4,0,0,0,0,0,0,0
85955661.5097841969,4,1,16,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0
86459965.8995963550,2,1,12,2,0,0,0,9,4,4,2,0,0,0,0,0,0,0
86683044.4634853814,1,1,10,7,0,0,0,9,3,0,0,0,0,0,0,0,0,0
86877002.7190586877,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87204302.1377212036,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87249159.8936608523,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87296387.8054332631,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87454817.0736126243,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
87565041.5747298554,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87736749.3862683086,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88001651.8498091391,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88164102.8925641700,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88282080.9608017775,3,1,18,7,0,0,0,16,2,1,1,0,4,0,2,0,2,1
88482489.6460602916,1,1,5,4,0,1,0,4,3,0,0,0,0,1,0,0,0,0
88600781.5860564074,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88607780.9653900352,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88637472.6182237222,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88658345.8342909461,1,1,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
89064894.0391547131,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89099343.7614377328,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89130445.1709910648,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
89178383.5371951206,1,1,7,4,0,0,0,6,3,1,0,0,0,0,0,0,0,0
89428599.9576623303,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89546333.1479453886,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89850440.4711332144,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90002144.4726521843,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
90008818.6026367787,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90329395.5803689458,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90348478.5317537286,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90381450.4022669791,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90582659.2319391814,2,1,6,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0
90929260.4834605178,2,0,24,14,0,0,0,17,13,2,5,0,0,0,0,0,0,0
91025806.1599636818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91398931.7709921482,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91544941.0106329986,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
91638958.0507182767,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91678368.1588871279,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91717502.1264389696,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
